URL,Name,Variants,Latin
https://viaf.org/viaf/268390697/,"Celsus, Platonic philosopher, fl. 180","Celse, 01..-01.., philosophe, Celsus., Celsus philosophe, Celso",0
https://viaf.org/viaf/268448029/,"Zeno, the Stoic","Zeno Citiensis (około 336-264 p.n.e.)., Zenón de Citio, Zenon z Kitia, asi 333 pred Kr.-261 pred Kr., Zeno Citieus, Zeno, the Stoic",0
https://viaf.org/viaf/268463464/,"Numenius, of Apamea, fl. ca. 150","Νουμήνιος ὁ ἐξ Ἀπαμείας, Numenius, Apamensis, Numenius Apamensis ca. 2. Jh., Numénius 01..-01.., Numeni, d'Apamea, actiu segle II, Numenios., Núménios, asi 150-asi 200, Numenius, of Apamea, active approximately 150 A.D, Numénius",0
https://viaf.org/viaf/268473208/,"Hermas, active 2nd century
                           ","Hermas, 01..-01.., père apostolique, Hermas, active 2nd century, Hermas, 2nd cent., Hermas, 2e eeuw, هرماس قديس كاثوليكى من روما القديمة, Hermas, Hermas (około 140)., Hermas, Santo, Hermas, 2世紀, Hermas, activité 2e siècle",0
https://viaf.org/viaf/268526195/,Aeschylus,"Aeschylus., Eschyle, 0525?-0456 av. J.-C., Aeschylus (525-456 p.n.e.)., Aeschylus 525--456, Αἰσχύλος, Ajschylos (525-456 p.n.e.), Aiskhylos, Ésquilo, Æskýlos, 525-456 f.Kr., Eshils, Aiskhulos, Aischylos, Eschylo",0
https://viaf.org/viaf/268590928/,"Lycurgus, ca. 390-ca. 324 B.C.","Lycurgus, Λυκοῦργος, Lycurgus (390-324 p.n.e.)., Likurg (ok. 390-ok.324 p.n.e.), Licurgo, Licurgo, 396-323 a.C., Lykourgos",0
https://viaf.org/viaf/268615531/,"Sophron, ca. 470-400 B.C.","Σώϕρων, Sophron, approximately 470 B.C.-400 B.C., Sophron Syracusanus (ca 470 a.C.-ca 400 a.C.), Sophron, Sophron ca. 470-400 B.C, Sophron Syracusanus v470-v400, Sophron (około 470-400 p.n.e.)., Sophron, ca 470-ca 400 f. Kr., Sophron, de Syracuse, Sophron, ca. B.C.",0
https://viaf.org/viaf/268702803/,"Eutocius, of Ascalon","Eutocius d'Ascalon, 0480?-05.., Eutocius, of Ascalon, Eutokios, 480-, Eutocius, Εὐτόκιος, Eutocius, Ascalonita, Eutoci, d'Ascaló, Eutokios (ok. 480-ok. 540), Eutocius d'Ascalon, Eutokios, 500-t., Eutócio, Ascalonita ca. 480 d. C. - ?",0
https://viaf.org/viaf/268806125/,"Philodemus, ca. 110-ca. 40 B.C.","Philodemus, Philodemus ca. v110 - v35, Philodemus (około 110-około 40 p.n.e.)., Filodem, aproximadament 110 aC-aproximadament 40 aC, Filodemos, ca 110-ca 35 f.Kr., Φιλόδημος, Philodemus, of Gadara, Filodemo, Philodemus 110-35 a.C., Philodemus (Ancient Greek poet, philosopher, ca. 110-ca. 35 BCE), Philodemus, ca. 110-ca. 40 v. Chr.",0
https://viaf.org/viaf/268861696,"Conon, fl. 36 B.C.-17 A.D.","Conon historien, Conon, Конон, Conon 0036 av. J.-C.-0017",0
https://viaf.org/viaf/26959009/,"Komnēnos, Isaakios Alexiou, 1093-","Isaac Comnène 1093-.. porphyrogénète, Isaac Comnenus (1093-po 1152)., Ισαάκιος Κομνηνός, Isaac, Porphyrogenitus, Isaac Porphyrogennetus 1093-, Isaac Comnène 1093-1152? porphyrogénète, Isaac Porphyrogenitus, ca 1100, Komnēnos, Isaakios Alexiou, 1093-, Komne�„nos, Isaakios Alexiou,  n. 1093",0
https://viaf.org/viaf/27035216/,"Hermogenes, 2nd cent.","Hermógenes, Hermogène de Tarse, 0161?-0225?, Hermogène le Rhéteur, Hermogenes : Tarsensis",0
https://viaf.org/viaf/27209751/,Nikētas ho Eugeneianos 12th cent,"Nicétas Eugenianus, Nikītas ho 'Eugeneianós., Nikētas, ho Eugeneianos, active 12th century, Nicétas Eugenianus, 11..-11.., Nikētas 12th cent ho Eugeneianos, Νικήτας Ευγενιανός, Nicetas Eugenianus ca. 12. Jh., Eugenianus, Nicetas, Nikētas, ho Eugeneianos, actiu segle XII, Nikétas Eugenianos, činný 12. století, Никита Евгениан, 12 в., Nikētas ho Eugeneianos 12th cent, Nicetas Eugenianus, sec. XII, Νικήτας ο Ευγενειανός, Nikētas, ho Eugeneianos, 12th century",0
https://viaf.org/viaf/27413956/,"Velius Longus, 2nd cent.","Velius Longus, sec. II, Velius Longus, Velius Longus ca. 2. Jh., Velius Longus, 00..?-1..?, grammairien, Velius Longus, active 2nd century, Longus, Velius (1..-2..)",0
https://viaf.org/viaf/27422620/,"Bacchius, Senex , 3./4. Jh. n. Chr.","Bacchius, 03..-04.., Bacchius, senior, Bacchius, Bacchiusz, Bacchius Senex ca. 4. Jh.",0
https://viaf.org/viaf/274414291,"Eunomius, Bishop of Cyzicus, 335-394","Eunomius, Bishop of Cyzicus, approximately 335-approximately 394, Евномий, Eunomius Cyzicenus (335-około 394)., Eunomius, ca. 335-ca. 394",0
https://viaf.org/viaf/27454976,"Irenaeus, Referendarius, 6. Jh.","Irenaeus Referendarius ca. 6. Jh., Irénée le Référendaire, Ireneu Referendari",0
https://viaf.org/viaf/27455073/,"Aphareus, Tragicus, 4. Jh. v. Chr","Afareu, Aphareus Tragicus 4. Jh. v. Chr, Aphareus Tragicus v4. Jh.",0
https://viaf.org/viaf/27455094/,"Apollonides, Smyrnaeus, 1. Jh. n. Chr.","Apollonides Smyrnaeus 1. Jh. n. Chr, Ἀπολλωνίδης Σμυρναῖος, Apollonides Smyrnaeus 1. Jh., Apollonides, Smyrnaeus",0
https://viaf.org/viaf/27455104/,"Apollonius, Biographus, ca. 2. Jh. n. Chr.","Apollonius Biographus ca. 2. Jh. n. Chr, Apollonius Biographus ca. 2. Jh., Apollonios",0
https://viaf.org/viaf/27455127,"Aristobulus, Milesius, ca. 1.Jh.n.Chr","Aristobulus Milesius ca. 1. Jh., Aristobulos von Miletos",0
https://viaf.org/viaf/27455136/,"Aristocrates, Lacedaemonius, v1. Jh. / 1. Jh","Arisztokratész historiador griegu, Aristocrates Lacedaemonius v1. Jh. / 1. Jh.",0
https://viaf.org/viaf/27455143/,"Aristonous, Corinthius, 3. Jh. v. Chr.","Aristonous Corinthius 3. Jh. v. Chr, Aristonous Corinthius v3. Jh., Aριστόνους, Aristonous, Corinthius",0
https://viaf.org/viaf/27455162/,"Artemidorus, Tarsensis, d 1. Jh. v. Chr.","Artemidorus Tarsensis 1. Jh. v. Chr, Ἀρτεμίδωρος Ταρσεύς, Artemidorus Tarsensis v1. Jh., Artemidorus, Tarsensis",0
https://viaf.org/viaf/27455209/,"Athenio, Comicus, 3./2. Jh. v. Chr.","Atenió, Athenio Comicus v3./2. Jh.",0
https://viaf.org/viaf/27455213/,"Automedon, Cyzicenus, 1. Jh. n. Chr.","Automedon, Cyzicenus, Αὐτομέδων, Automedon Cyzicenus 1. Jh. n. Chr, Automedon Cyzicenus 1. Jh.",0
https://viaf.org/viaf/27455232,"Clinias, Tarentinus, 5./4. Jh. v. Chr.","كلينياس اوف تارينتوم, Clinias Tarentinus v5./4. Jh.",0
https://viaf.org/viaf/27455232/,"Clinias, Tarentinus, 5./4. Jh. v. Chr.","كلينياس اوف تارينتوم, Clinias Tarentinus v5./4. Jh.",0
https://viaf.org/viaf/27455416,"Damagetus, Epigrammaticus,  3. Jh. v. Chr.","Δαμάγητος, Damagetus Epigrammaticus v3. Jh., Damagetus, Damagetus, Achaeus",0
https://viaf.org/viaf/27455437/,"Demosthenes, Ophthalmicus, 1. Jh. n. Chr.","Демостен Филалет, Demosthenes, Philalethes, Demosthenes Ophthalmicus 1. Jh.",0
https://viaf.org/viaf/27455463/,"Dromo, Comicus, 4. Jh. v. Chr.","Dromó, Dromo Comicus v4. Jh.",0
https://viaf.org/viaf/27455519/,"Heliodorus, Atheniensis","Heliodor, Heliodorus Atheniensis ca. 1.Jh.v.Chr.",0
https://viaf.org/viaf/27455588/,"Magnes, Comicus, 5. Jh. v. Chr.","Magnes, active 5th century B.C., Μάγνης, Magnes Comicus 5. Jh. v. Chr, Magnes Comicus v5. Jh., Magnes",0
https://viaf.org/viaf/27455590/,"Mamercus,  Elegiacus, 4. Jh. v. Chr.","Mamercus Elegiacus 4. Jh. v. Chr, Mamerkos, Mamercus Elegiacus v4. Jh.",0
https://viaf.org/viaf/27455664/,"Nicomachus Epigrammaticus, ca. 2.Jh.n.Chr","Nicomachus Epigrammaticus ca. 2.Jh.n.Chr, Nicomachus Epigrammaticus ca. 2. Jh., Nicomachos",0
https://viaf.org/viaf/27455686/,"Olympichus, Samius, v3. Jh","Olympichus Samius v3. Jh., Olympichos von Samos samischer Lokalhistoriker",0
https://viaf.org/viaf/27455693/,"Parmenion, Macedo 1. Jh. v. Chr.","Παρμενίων, Parmenion Macedo v1. Jh.",0
https://viaf.org/viaf/27455705/,"Parmeno, Byzantius 3. Jh. v. Chr.","Παρμένων, Parmeno Byzantius v3. Jh.",0
https://viaf.org/viaf/27455714/,"Pausanias, Lacon, ca. 1.Jh.v.Chr","Παυσανίας Λάκων, Pausanias Lacon ca. 1.Jh.v.Chr.",0
https://viaf.org/viaf/27455733/,"Phalaecus, Phoceus 4./3. Jh. v. Chr.","Φάλαικος, Phalaecus Phoceus v4./3. Jh.",0
https://viaf.org/viaf/27455746/,"Philodamus, Scarpheus, 4. Jh. v. Chr.","Filòdam, Philodamus, Philodamus Scarpheus v4. Jh., Philodamus, Scarpheus",0
https://viaf.org/viaf/27455798/,"Pronomus, Thebanus, 5. Jh. v. Chr","Prònom de Tebes, Pronomus Thebanus v5. Jh.",0
https://viaf.org/viaf/27455808/,Protagoras Nicaenus v3. Jh.,"Protagoras von Kyzikos, Protagoras Nicaenus v3. Jh.",0
https://viaf.org/viaf/27455812/,"Rhinton, Syracusanus, -285 v. Chr.","Rintó escriptor grec, Rhinton, Rhinton Syracusanus -v285",0
https://viaf.org/viaf/27455820/,"Sogenes, Comicus, Person der Antike","Sogenes Comicus, Sogenes Comicus Person der Antike, Sogenes",0
https://viaf.org/viaf/27455831/,"Sosicrates, Comicus, ca. 3. Jh. v. Chr.","Sosícrates, Sosicrates Comicus ca. 3.Jh.v.Chr.",0
https://viaf.org/viaf/27455854/,"Sostratus, Historicus, 1 Jh. v. Chr.","Sostratus Historicus v1. Jh., Sostratos",0
https://viaf.org/viaf/27455877/,"Stephanus, Comicus, 4/3 Jh. v. Chr.","Esteve, Stephanus Comicus v4./3. Jh.",0
https://viaf.org/viaf/27455883,"Susarion, Comicus,  6./5. Jh. v. Chr.‏ ","Σουσαρίων, Susarion, Susarion Comicus 6./5. Jh. v. Chr",0
https://viaf.org/viaf/27455934,"Timotheus, Historicus, Person der Antike",Timotheus Historicus,0
https://viaf.org/viaf/27455952,"Tullius, Sabinus, 1 Jh. n. Chr.","Tullius Sabinus 1. Jh. n. Chr, Tullius Sabinus 1. Jh., Τύλλιος Σαβῖνος",0
https://viaf.org/viaf/27455981/,"Xanthus, Lyricus, 7. Jh. v. Chr","Xanthus Lyricus 7. Jh. v. Chr, Xantos poeta líric de l'antiga Grècia, Xanthus Lyricus v7. Jh.",0
https://viaf.org/viaf/27455999,"Xenophilus, Historicus, ca. 3.Jh.v.Chr","Xenophilos, Xenophilus Historicus ca. 3.Jh.v.Chr.",0
https://viaf.org/viaf/27456038,"Zosimus, Thasius, fl. 1. Jh. v. Chr.‏ ","Zosimus Thasius 1. Jh. v. Chr, Zosimus Thasius ca. v1. Jh., Ζώσιμος Θάσιος",0
https://viaf.org/viaf/27457183/,"Eratosthenes, Scholasticus, d 6. Jh.","Eratosthenes Scholasticus fl.6. Jh, Ἐρατοσθένης Σχολαστικὸς, Eratosthenes Scholasticus ca. 6. Jh.",0
https://viaf.org/viaf/27866092,"Heraclides, Ponticus, ca. 390-310 B.C.","Heraclides approximately 390 B.C.-310 B.C Ponticus, Ἡρακλείδης ὁ Ποντικός, Heraclides Ponticus v390-v310, Heraclides, Ponticus, approximately 390 B.C.-310 B.C., Heraclides, Ponticus, 387-312 v. Chr., Heraclides, Ponticus, ca. 390-310 av. J.-C., Heraclides z Pontu (około 388-około 310 p.n.e.)., Heràclides, del Pont, 388? aC- 315? aC, Heraclides Ponticus, sec. IV a.C., Heráclides Póntico, Heraclides Ponticus ca. 390-310 B.C, Héraclide du Pont 0388?-0310 av. J.-C., Heraclides Ponticus, Héraclide, du Pont, environ 390 av. J.-C.-310 av. J.-C.",0
https://viaf.org/viaf/280059448/,Anaximander,"Ἀναξίμανδρος, Anaximander, Anaximandro., Anaximander, ca. 610-540 v. Chr., Anaximander (ca 610-ca 540 a.C.), Anaximander, Milesius",0
https://viaf.org/viaf/280396534/,"Hecataeus, of Miletus","Hecataeus, of Miletus, Ἑκαταῖος, Hecataeus, Milesius, Hekataios, 500- till 400-talet f.Kr., Hécatée, de Milet",0
https://viaf.org/viaf/281232934/,Terpander,"Terpander, Terpandre, Terpander Antissensis v741-v696, Terpander of Lesbos",0
https://viaf.org/viaf/281628164/,"Hypsicles, of Alexandria","Hypsicles ca. v2. Jh, Hypsiclès, 0190?-0120? av. J.-C., Υψικλής ο Αλεξανδρεύς, Hypsicles, Hypsiclès, d'Alexandrie, Hypsicles de Alexandria",0
https://viaf.org/viaf/281686459/,"Demades, ca. 380-319 B.C.","Démade, 0380?-0319 av. J.-C., Dēmadēs, Demades c. 380-319 a.C., Δημάδης, Demades, ca 380-319 f.Kr, Demades (380-319 a.C.)",0
https://viaf.org/viaf/281851250/,"Longinus, 1st cent.","Longinus, active 1st century, Pseudo-Longí s. I, Longinus ca. 1. Jh., Pseudo-Longinus, Longinus, 1st cent., Pseudo-Longí, actiu segle I, Longino, Longinus, Pseudo, Псевдо Лонгин, לונגינוס, קסיוס, Pseudo-Longino, Longin, Longin, activité 1er siècle, Longino, activo siglo I, Longinus, 1. gs., Longinus, Longinus, činný 1. století, Longin, Denys",0
https://viaf.org/viaf/2818603/,Trichas,"Trichas ca. 12. Jh., Trichas",0
https://viaf.org/viaf/282104028/,"Antoninus Pius, Emperor of Rome, 86-161","Antoninus Pius, Emperor of Rome, 86-161, Antonin le Pieux, 0086-0161, empereur romain, Antoninus Pius Römisches Reich, Kaiser 86-161, Antonino Pio 86-161 Imperador de Roma, Titus Aelius Hadrianus Antoninus Augustus Pius, Antoní Pius, emperador de Roma, 86-161, Antoninus Pius romersk keiser 86-161, Antoninus Pius император римский 86-161, Antoninus Pius, 86-161, Antoninus Pius, imperatore romano, 86-161, Antoninus Pius (cesarz rzymski ; 86-161), אנטונינוס פיוס, קיסר רומא, 86-161, Antoninus Pius, římský císař, 86-161, Antonino Pio, Imperador de Roma, 86-161, Antonin le Pieux, empereur romain, 86-161, Antoninus Pius, Titus Aurelius, Antonino Pio, imperatore romano, 86-161, Antoninus, Titus Aurelius Fulvus Boionius Pius, imperatore romano, 86-161",0
https://viaf.org/viaf/2823898/,"Nonnosus, fl.6. Jh","Νόννοσος, Nonnosus (Historian), Nonnosus fl.6. Jh, Nonnosus ca. 6. Jh., Nonnosos",0
https://viaf.org/viaf/282417740,"Achilles Tatius, Astronomus, 3. Jh.","Achilles Tatius Astronomus ca. 3. Jh., Ἀχιλλεὺς Τάτιος, Achilleus Tatios (astronom), 200-talet, Achilleus Tatios 200-talet (astronom), Achilles, Tatius, astronomicus, 3e eeuw",0
https://viaf.org/viaf/283087561/,"Ammonius, Hermiae","Ammonius, Hermiae, Amoniusz, syn Hermiasza (ok. 440-ok. 520), Ammonius Hermiae, fl. 4--, Ammonius Philosophus, Ammónios, Hermiae, asi 440-asi 520, Ammonios, Pseudo-",0
https://viaf.org/viaf/283791868/,"Aratus, of Sicyon, 271 B.C.-213 B.C","أراتوس سياسي يوناني, Aratus, of Sicyon, 271 B.C.-213 B.C., Aratus Sicyonius (272-213 a.C.), Aratus v271-v213 Sicyonius, Aratus, of Sicyon, 271-213 B.C., Aratos de Sicyone, 0271?-0213 av. J.-C.",0
https://viaf.org/viaf/283901427,"Theodorus, Cyrenaeus","Theodōros ho Atheos, Theodorus, Cyrenaeus, ca. 340-250 v. Chr.",0
https://viaf.org/viaf/284656229/,"Eudemus, of Rhodes","Εύδημος ο Ρόδιος, Eudemus Rhodius, 0370?-0290? av. J.-C., Eudemus, of Rhode",0
https://viaf.org/viaf/284726704/,"Ion, of Chios","Ion, 0485?-0422? av. J.-C., Ion Chius",0
https://viaf.org/viaf/28529472/,"Dionysius, the Younger ","Dionysius, the Younger",0
https://viaf.org/viaf/2856982/,Panyassis Halicarnassensis 5. Jh. v. Chr.,"Πανύασις,, Panyassis (?-454 p.n.e.), Panyassis v5. Jh Halicarnassensis, Panyassis., Panyassis Halicarnassensis v5. Jh., Panyassis, Halicarnassensis, Panyassis, fl. B.C.",0
https://viaf.org/viaf/2857356/,"Thomas, Scholasticus,  fl.6. Jh. ","Thomas Scholasticus ca. 6. Jh., Θωμᾶς Σχολαστικός",0
https://viaf.org/viaf/2857450,Agamestor,Agamestor Pharsalius ca. 1. Jh.,0
https://viaf.org/viaf/2857478/,"Agathon, Samius, Person der Antike","Agathon Samius, Agató de Samos geògraf de l'antiga Grècia",0
https://viaf.org/viaf/285751474/,"Philolaus, of Croton, b. ca. 470 B.C.","Philolaus Crotoniensis v470-v390, Philolaus",0
https://viaf.org/viaf/2857523/,"Antiphanes, Macedo, 1. Jh. n. Chr.","Ἀντιφάνης, Antiphanes Macedo ca. 1. Jh., Antiphanes, Macedo, 1e eeuw na Chr.",0
https://viaf.org/viaf/2857568,Archelaus Philosophus,"Ἀρχέλαος, Archelaos, active 450 B.C., Archelaus Philosophus ca. v480-v410, Archelaus d'Athènes, 04..-04.. av. J.-C.",0
https://viaf.org/viaf/2857581/,Aristocles Medicus ca. 1.Jh.n.Chr.,Aristocles Medicus ca. 1. Jh.,0
https://viaf.org/viaf/2857599/,"Astydamas, Tragicus, 4. Jh. v. Chr.","Astidamant el Jove poeta tràgic de l'antiga Grècia, Astydamas, Junior",0
https://viaf.org/viaf/2857608/,"Besantinus, Epigrammaticus, 2. Jh. n. Chr.","Besantinus, Βησαντίνος, Besantinus Epigrammaticus 2. Jh.",0
https://viaf.org/viaf/2857620/,"Boethus, Stoicus, 2. Jh. v. Chr.","Boet, بويثوس اوف سيدون, Boethus Stoicus 2. Jh. v. Chr, Boethus Stoicus v2. Jh.",0
https://viaf.org/viaf/285771738/,Onasander,"Onasander, Onasander, 00..-00.., Onasander ca. 1. Jh., Onosander., Ὀνήσανδρος, Onosander, 1--, Onasandros, činný 1. století",0
https://viaf.org/viaf/2857838,Demetrius Byzantius v3. Jh,"Demetri de Bizanci, Demetrius Byzantius v3. Jh.",0
https://viaf.org/viaf/2857864/,"Epigonus, Thessalonicensis , 1. Jh. v. Chr.","Ἐπίγονος Θεσσαλονικεύς, Epigonus Thessalonicensis 1. Jh. v. Chr, Επίγονος ο Θεσσαλονικεύς, Epigonus Thessalonicensis v1. Jh.",0
https://viaf.org/viaf/2857893,Eudemus Rhetor,"Eudem, Eudemus Rhetor 2. Jh.",0
https://viaf.org/viaf/2857903,"Eumachus, Neapolitanus,3./2. Jh. v. Chr","Eumachos von Neapel, Eumachus Neapolitanus v3./2. Jh.",0
https://viaf.org/viaf/2858002/,"Heraclas, Medicus, 1./2. Jh. n. Chr.","Heraclàs metge grec, Heraclas Medicus 1./2. Jh., Heraclas",0
https://viaf.org/viaf/2858041,"Iccus, Tarentinus v6. Jh.
                           ","Icos filòsof grec, Iccus Tarentinus v6. Jh.",0
https://viaf.org/viaf/2858073/,"Leonidas, Historicus, Person der Antike","Leonidas Historicus, Leònides filòsof",0
https://viaf.org/viaf/2858104/,"Maeandrius, Milesius, 3. Jh. v. Chr","Maeandrius Milesius v3. Jh., Maeandrius Milesius 3. Jh. v. Chr, Maiandrios von Miletos",0
https://viaf.org/viaf/2858162/,"Menecrates, Smyrnaeus,  1. Jh. v. Chr","Μενεκράτης Σμυρναῖος, Menècrates d'Esmirna, Menecrates Smyrnaeus v1. Jh., Menecrates Smyrnaeus 1. Jh. v. Chr, Menecrates, Smyrnaeus",0
https://viaf.org/viaf/2858191/,"Metagenes, Comicus 5. Jh. v. Chr.","Metagenes, active 5th-4th century B.C., Metagenes poeta de la vella comèdia, Metagenes, Metagenes Comicus 5. Jh. v. Chr, Metagenes Comicus v5. Jh.",0
https://viaf.org/viaf/2858209/,"Mnesiptolemus, Cumaeus, 3./2. Jh. v. Chr","Mnesiptòlem, Mnesiptolemus Cumaeus v3./2. Jh.",0
https://viaf.org/viaf/2858213,"Molpis, Lacon 2./1. Jh. v. Chr.","Molpide di Sparta, Molpis Lacon v2./1. Jh.",0
https://viaf.org/viaf/2858232/,"Nestor, Larandensis 2./3. Jh. n. Chr.","Nestor Larandensis, Nestor Larandensis 2./3. Jh. n. Chr, Nestor Larandensis 2./3. Jh.",0
https://viaf.org/viaf/2858250/,"Nicarchus, Epigrammaticus","Nicarchus Epigrammaticus ca. v4./3. Jh., Νίκαρχος, Nicarchus Epigrammaticus fl.4./3. Jh. v. Chr, Nicarchus I",0
https://viaf.org/viaf/2858266/,"Nicias, Milesius 3. Jh. v. Chr.","Νικίας, Nicias Milesius 3. Jh. v. Chr, Nicias Milesius v3. Jh.",0
https://viaf.org/viaf/2858278/,"Nicochares, Comicus 4. Jh. v. Chr.","Nicòcares, Nicochares Comicus 4. Jh. v. Chr, Nicochares Comicus ca. 4. Jh. v. Chr.",0
https://viaf.org/viaf/2858284,"NIcocrates, Historicus, ","Νικοκράτης, Nicocrates Historicus ca. 3.Jh.v.Chr.",0
https://viaf.org/viaf/2858297,"Oenopides, Chius ca. v5. Jh.","Οινοπίδης, Oenopides Chius ca. v5. Jh., Œnopide de Chios, 049.-042. av. J.-C.",0
https://viaf.org/viaf/2858324,"Persinus, Ephesius, v4. Jh",Persinus Ephesius v4. Jh.,0
https://viaf.org/viaf/2858330,Petron Himeraeus v6. Jh.,"Petron Himeraeus v6. Jh., Petron",0
https://viaf.org/viaf/2858369,"Polyphrasmon, Tragicus,  v5. Jh","Polyphrasmon, Polyphrasmon Tragicus v5. Jh.",0
https://viaf.org/viaf/2858400/,"Sosiphanes, Syracusanus, 357/356 - 313/312 v. Chr.","Sosífanes, Sosiphanes altgriechischer Tragiker",0
https://viaf.org/viaf/2858428/,"Straton, Historicus","Estrató historiador grec, Straton Historicus v2. Jh.",0
https://viaf.org/viaf/2858463/,"Theodectes,  Phaselinus, 4. Jh. v. Chr.","Θεοδέκτης, Teodectes de Faselis, Theodectes Phaselinus, Theodectes Phaselinus 4. Jh. v. Chr, Theodectes, of Phaselis, approximately 380 B.C.-approximately 340 B.C., Théodecte de Phasélis",0
https://viaf.org/viaf/286611694/,"Julian, the Eygptian","Iulianus Aegyptius ca. 6. Jh., Ἰουλιανὸς Αἰγύπτιος, Iulianus ca. 6. Jh Aegyptius, Julien l'Égyptien, Julianus, Aegyptius, 6e eeuw, Julian, the Egyptian",0
https://viaf.org/viaf/287110892/,"Praecepta, Salubria","Praecepta, Salubria",0
https://viaf.org/viaf/287984736/,Hippocrates,"Hippocrates, ca. 460-377 ? v. Chr., Hipòcrates, 460 aC-, Hippokrates, ca 460-ca 370 f.Kr., Hipócrates, Ἱπποκράτης, Hippocrates, Hippocrates (około 460-około 370 p.n.e.)., Hipokrates (ok. 460-ok. 370 p.n.e.), Hipócrates, ca 460-ca 375 a.C., Hippokratés, 460 př. Kr.-asi 380 př. Kr., Hipokrats, 460-377 vai 356 p.m.ē., Hippocrates ок.460-ок.377 до н.э., Hippocrates of Kos, Hippokrates",0
https://viaf.org/viaf/288034419/,"Demetrius, Lacon, 2nd cent. B.C.","Demetrius, Lacon, Demetrios fra Scepsis aktiv 100-tallet f.Kr.",0
https://viaf.org/viaf/288403737/,Minyas Epicus,Minyas,0
https://viaf.org/viaf/288515014/,"Memnon, of Heraclea Pontica","Мемнон Хераклейски, Memnon d'Héraclée, -01..-01.., Memnon, Memnon Heracleensis., Memnon, of Heraclea Pontica, Memnon från Heraclea Pontica",0
https://viaf.org/viaf/288516372/,"Artemon, Cassandreus","Artemone di Cassandrea, Artemon, Cassandreus",0
https://viaf.org/viaf/288530560/,"Methodius, of Olympus, Saint, -311","Methodius Olympius 230-311, Méthode d'Olympe, 0230?-0311, saint, Pseudo-Methodius, Methodius, s., vesc. di Olympus, 230-c. 311, Metodi, d'Olimp, sant, -aproximadament 311, Metody z Olimpu (święty ; ?-ok. 311), Methodius helgen, Méthode d'Olympe 0230?-0311 saint auteur prétendu, Methodios av Olympos, helgon, d. ca 311",0
https://viaf.org/viaf/288633051/,Vettius Valens,"Vettius Valens., Vettius Valens, 02..-03.., Vettius Valens ca. 2.Jh., Vecio Valente, Vettius Valens, sec. II, Vettius Valens 120-175, Vettius Valens Antiochenus",0
https://viaf.org/viaf/289004127/,"Ariston, of Ceos","Αρίστων ο Χίος, Ariston, of Chios, Aristo Chius, Ariston de Chios, 03..-02.. av. J.-C., Chius, Aristo, Ariston, Chius",0
https://viaf.org/viaf/289101007/,"Pherecydes, of Syros, 6th cent. B.C.","Pherecydes, of Syros, active 6th century B.C., Φερεκύδης, Pherecydes active 6th century B.C of Syros, Pherecydes Syrius ca. v6. Jh., Pherecydes, van Syros, 6e eeuw v. Chr., Pherecydes Syrius",0
https://viaf.org/viaf/289174639/,"Cebes, of Thebes","Cébès de Thèbes, Cébès de Thèbes 0001?-0100?, Cebes Thebanus, sec. I, Cebes Thebanus, Cebes de Tebes, Cebes, of Thebes",0
https://viaf.org/viaf/289307912/,Phanocles,"Phanocles., Phanoclès, 02..-02.. av. J.-C., Fanocles",0
https://viaf.org/viaf/289612987/,"Orus, 5th cent.","Orus, Orus Alexandrinus (4..-5..p.n.e.)., Orus Alexandrinus ca. 5. Jh., Orus, active 5th century, Oros of Alexandria, Orus, Alexandrinus",0
https://viaf.org/viaf/2896149845000502960008/,"Alexander, Polyhistor, ca. 105 B.C.-ca. 35 B.C.","Alexander, Polyhistor, approximately 105 B.C.-approximately 35 B.C., אלכסנדר, אלאפרודסי, 105-34 לפנה""ס בערך",0
https://viaf.org/viaf/289787117/,"Parthenius, of Nicaea, 1st cent. B.C","Partenios z Nicei, Parthenius",0
https://viaf.org/viaf/289985714/,"Antenor, Creticus, ca. 2. Jh. n. Chr.","Antenor Creticus ca. 2. Jh., Antenore di Creta",0
https://viaf.org/viaf/290278674/,Lesbonax,"Lesbōnax, Lesbonax, 00..-01.., grammairien, Lesbonax Grammaticus 1./2. Jh.",0
https://viaf.org/viaf/290755729/,"Satyros, of Kallatis, 3rd cent. B.C.","ساتيروس المشاء, Satyrus, Satyrus, Oxyrhynchius",0
https://viaf.org/viaf/290923996/,"Thales, ca. 634-ca. 546 B.C.",Tales de Mileto,0
https://viaf.org/viaf/291195111/,"Constantine, of Rhodes","Constantine, of Rhodes, active 10th century, Κωνσταντίνος ο Ρόδιος Βυζαντινός αξιωματούχος, επιγραμματοποιός και ιερέας, Constantine of Rhodes 10th cent, Constantinus, Rhodius",0
https://viaf.org/viaf/291736660/,"Phanodemus, Atheniensis 4. Jh. v. Chr.","Phanodemus, Phanodemus Atheniensis (3..-3.. p.n.e.)., Fanodem atidògraf, Phanodemus Atheniensis v4. Jh.",0
https://viaf.org/viaf/291745779/,"Lucillius, 1st cent.","Lucillius, active 1st century, Λουκίλλιος, Lucillius, Lucillius, 0060?-0070?, Lucillius 00..-00.. poète, Lucillius Epigrammaticus 1. Jh., Lucillius 1st cent",0
